service_id,date,exception_type
1762183,20150905,1
1762183,20150912,1
1762183,20150919,1
1762183,20150926,1
1762183,20151003,1
1762183,20151010,1
11762182,20150421,1
11762182,20150422,1
11762182,20150423,1
11762182,20150424,1
11762182,20150428,1
11762182,20150429,1
11762182,20150430,1
11762182,20150602,1
11762182,20150603,1
11762182,20150604,1
11762182,20150605,1
11762182,20150609,1
11762182,20150610,1
11762182,20150611,1
11762182,20150612,1
11762182,20150616,1
11762182,20150617,1
11762182,20150618,1
11762182,20150619,1
11762182,20150623,1
11762182,20150624,1
11762182,20150625,1
11762182,20150626,1
11762182,20150630,1
11762182,20150701,1
11762182,20150902,1
11762182,20150903,1
11762182,20150904,1
11762182,20150908,1
11762182,20150909,1
11762182,20150910,1
11762182,20150911,1
11762182,20150915,1
11762182,20150916,1
11762182,20150917,1
11762182,20150918,1
11762182,20150922,1
11762182,20150923,1
11762182,20150924,1
11762182,20150925,1
11762182,20150929,1
11762182,20150930,1
11762182,20151001,1
1762188,20150515,1
1762188,20150713,1
1762188,20150724,1
1762188,20150731,1
1762188,20150807,1
1762188,20150814,1
11762181,20150702,1
11762181,20150703,1
11762181,20150707,1
11762181,20150708,1
11762181,20150709,1
11762181,20150710,1
11762181,20150716,1
11762181,20150717,1
11762181,20150818,1
11762181,20150819,1
11762181,20150820,1
11762181,20150821,1
11762181,20150825,1
11762181,20150826,1
11762181,20150827,1
11762181,20150828,1
11762181,20150901,1
11762180,20150721,1
11762180,20150722,1
11762180,20150723,1
11762180,20150724,1
11762180,20150728,1
11762180,20150729,1
11762180,20150730,1
11762180,20150731,1
11762180,20150804,1
11762180,20150805,1
11762180,20150806,1
11762180,20150807,1
11762180,20150811,1
11762180,20150812,1
11762180,20150813,1
11762180,20150814,1
11762186,20150704,1
11762186,20150711,1
11762186,20150718,1
11762186,20150822,1
11762186,20150829,1
1762185,20150704,1
1762185,20150711,1
1762185,20150714,1
1762185,20150718,1
1762185,20150725,1
1762185,20150801,1
1762185,20150808,1
1762185,20150815,1
1762185,20150822,1
1762185,20150829,1
11762185,20150705,1
11762185,20150712,1
11762185,20150715,1
11762185,20150719,1
11762185,20150726,1
11762185,20150802,1
11762185,20150809,1
11762185,20150816,1
11762185,20150823,1
11762185,20150830,1
1539813,20150621,1
1762186,20150703,1
1762186,20150710,1
1762186,20150717,1
1762186,20150821,1
1762186,20150828,1
11762183,20150419,1
11762183,20150426,1
11762183,20150503,1
11762183,20150510,1
11762183,20150517,1
11762183,20150524,1
11762183,20150531,1
11762183,20150607,1
11762183,20150614,1
11762183,20150621,1
11762183,20150628,1
11762183,20150906,1
11762183,20150913,1
11762183,20150920,1
11762183,20150927,1
11762183,20151004,1
11762183,20151011,1
1762187,20150417,1
1762187,20150507,1
1762187,20150513,1
1762187,20150522,1
1762187,20150529,1
1762187,20151002,1
1762187,20151009,1
11762187,20150418,1
11762187,20150508,1
11762187,20150514,1
11762187,20150523,1
11762187,20150530,1
11762187,20151003,1
11762187,20151010,1
11762188,20150516,1
11762188,20150714,1
11762188,20150725,1
11762188,20150801,1
11762188,20150808,1
11762188,20150815,1
