service_id,date,exception_type
2095070,20161001,1
2095070,20161008,1
2095070,20161015,1
2095070,20161022,1
2095070,20161029,1
2095070,20161105,1
2095070,20161112,1
2095070,20161119,1
2095070,20161126,1
2095070,20161203,1
2095070,20161210,1
2095070,20161217,1
2095070,20161224,1
2095071,20160828,1
2095071,20160904,1
2095071,20160911,1
2095071,20160918,1
2095071,20160925,1
2095071,20161002,1
2095071,20161009,1
2095071,20161016,1
2095071,20161023,1
2095071,20161030,1
2095071,20161101,1
2095071,20161106,1
2095071,20161113,1
2095071,20161120,1
2095071,20161127,1
2095071,20161204,1
2095071,20161211,1
2095071,20161218,1
2095071,20161225,1
12025088,20161112,1
12025086,20160813,1
12025081,20160814,1
12025081,20160815,1
12025081,20160821,1
12171163,20160808,1
2186220,20160902,1
2186220,20160909,1
2186220,20160916,1
2186220,20160923,1
2186220,20160930,1
2186220,20161007,1
2186220,20161014,1
2186220,20161104,1
2186220,20161110,1
2186220,20161118,1
2186220,20161125,1
2186220,20161202,1
2186220,20161209,1
2186220,20161216,1
12171162,20160807,1
2186221,20160826,1
2186221,20161021,1
2186221,20161028,1
2186221,20161223,1
12171161,20160806,1
2186222,20161031,1
2186222,20161230,1
12171160,20160803,1
12171160,20160804,1
12171160,20160805,1
12171160,20160809,1
12171160,20160810,1
12171160,20160811,1
12171160,20160812,1
