stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
3343775,,"Strasbourg-Saint-Denis","Saint-Denis (9 rue, 114 boulevard de Sébastopol) - 75102",48.869380780106006,2.3540796521963494,0,
3343808,,"Ecole Vétérinaire de Maisons-Alfort","General Leclerc (avenue du, cote pair) - 94046",48.81507632012976,2.4216317667306635,0,
3343760,,"La Tour-Maubourg","La Tour Maubourg (boulevard de, côté impair et face au 60) - 75107",48.85722786064964,2.3097962258273563,0,
3343761,,"Invalides","Université (rue de l') - 75107",48.86109346762053,2.3146433553464374,0,
3343762,,"Invalides","Université (rue de l') - 75107",48.86109346762053,2.3146433553464374,0,
3343763,,"Concorde","Tuileries (jardin des, le long du jardin et face È la place Concorde) PARIS-08 - 75108",48.865507221530486,2.3203628558611284,0,
3343334,,"Balard","Victor (8 boulevard, angle avec l'avenue de la Porte de Sèvres côté pair) - 75115",48.836814988805976,2.2786833464502703,0,
3343814,,"Créteil-L'Echat (Hôpital Henri Mondor)","Eiffel (13 rue) - 94028",48.79660129757846,2.4495315243760767,0,
3343815,,"Créteil-Université","Ferdinand de Lesseps (rue, université et mail des Mêches) - 94028",48.78972431608003,2.450836106390663,0,
3343812,,"Maisons-Alfort-Les Juilliottes","Louis Pergaud (2 rue) - 94046",48.80250044183061,2.4461836185594534,0,
3343339,,"Boucicaut","Félix Faure (41 avenue) - 75115",48.84102535532167,2.287923867330867,0,
3343813,,"Créteil-L'Echat (Hôpital Henri Mondor)","Eiffel (13 rue) - 94028",48.79660129757846,2.4495315243760767,0,
3343338,,"Boucicaut","Félix Faure (41 avenue) - 75115",48.84102535532167,2.287923867330867,0,
3343810,,"Maisons-Alfort-Stade","Général Leclerc (26/28 avenue du) - 94046",48.808225347352376,2.4362758210511313,0,
3343337,,"Lourmel","Félix Faure (100 avenue, 161 rue de Lourmel) - 75115",48.83866812903008,2.2822484883840986,0,
3343811,,"Maisons-Alfort-Les Juilliottes","Louis Pergaud (2 rue) - 94046",48.80250044183061,2.4461836185594534,0,
3343336,,"Lourmel","Félix Faure (100 avenue, 161 rue de Lourmel) - 75115",48.83866812903008,2.2822484883840986,0,
3343335,,"Balard","Victor (8 boulevard, angle avec l'avenue de la Porte de Sèvres côté pair) - 75115",48.836814988805976,2.2786833464502703,0,
3343769,,"Richelieu-Drouot","Italiens (3 boulevard des) - 75109",48.87200623896137,2.339911390610416,0,
3343768,,"Opéra","Scribe (6 rue, angle avec le 2 rue Auber) - 75109",48.87063108014849,2.331737048361137,0,
3343765,,"Madeleine","Tronchet (2 rue, 3 rue Tronchet) - 75108",48.86950712762907,2.324680199591515,0,
3343818,,"Créteil-Préfecture (Hôtel de Ville)","Mont Mesly - 94028",48.779757257844594,2.4593142910788286,0,
3343764,,"Concorde","Tuileries (jardin des, le long du jardin et face È la place Concorde) PARIS-08 - 75108",48.865507221530486,2.3203628558611284,0,
3343819,,"Pointe du Lac","Route de Pompadour - 94028",48.76811107638341,2.46565028903882,0,
3343767,,"Opéra","Scribe (6 rue, angle avec le 2 rue Auber) - 75109",48.87063108014849,2.331737048361137,0,
3343816,,"Créteil-Université","Ferdinand de Lesseps (rue, université et mail des Mêches) - 94028",48.78972431608003,2.450836106390663,0,
3343766,,"Madeleine","Tronchet (2 rue, 3 rue Tronchet) - 75108",48.86950712762907,2.324680199591515,0,
3343817,,"Créteil-Préfecture (Hôtel de Ville)","Mont Mesly - 94028",48.779757257844594,2.4593142910788286,0,
