from_stop_id,to_stop_id,transfer_type,min_transfer_time
2167,3813068,2,248
1952,3673584,2,270
1952,3673583,2,250
2233,3764567,2,226
1927,3764713,2,243
3807622,1666,2,190
4008471,2005,2,189
1908,2232,2,67
8433,4008370,2,208
8433,4008371,2,223
2354,3893546,2,231
2167,3813070,2,283
3716887,1811,2,272
2031,3811267,2,199
8433,4008249,2,223
8433,4008248,2,196
2334,3687423,2,235
2346,4008310,2,223
2533,3748045,2,209
2350,5018402,2,272
2350,5018403,2,267
2533,3748044,2,196
3716893,2207,2,259
1952,2206,2,169
2346,4008312,2,208
2346,4008311,2,243
2167,5018402,2,283
1672,1977,2,300
3807586,1666,2,213
1817,2355,2,51
2354,4008308,2,231
2354,4008307,2,263
2252,3764760,2,243
2476,2477,2,57
2031,5289144,2,237
2350,3748049,2,221
2350,3748048,2,272
2150,5289144,2,237
1818,5289119,2,198
2346,4008309,2,196
1952,2211,2,800
1977,5018341,2,283
2005,3442587,2,217
2005,3442588,2,226
2252,4726729,2,251
2350,4439505,2,267
2350,4439506,2,278
2533,3687472,2,226
2350,4439504,2,272
4008445,1818,2,198
1952,3926301,2,219
8433,4024524,2,210
8433,4024523,2,210
4009538,1927,2,251
2137,5018404,2,217
4008472,2194,2,212
3764465,2150,2,210
2476,3812930,2,213
2500,3812932,2,206
1653,3687472,2,226
1927,1928,2,160
3716976,2350,2,276
1927,3813058,2,221
1927,3764760,2,243
3764466,2150,2,195
1811,4439506,2,278
1811,4439505,2,267
1666,5138042,2,226
1811,4439504,2,272
2533,2312,2,106
2482,2167,2,300
1916,2537,2,143
1908,5138067,2,219
2354,1814,2,89
8433,4008251,2,208
1952,1951,2,145
8433,4008250,2,228
3764465,2031,2,210
2005,4015769,2,226
2005,4015768,2,233
1952,1956,2,800
2018,3887763,2,189
2018,3887762,2,203
2350,3813071,2,221
2350,3813070,2,272
2350,3765251,2,272
2350,3765252,2,276
1908,3764518,2,219
1908,3764519,2,226
3343756,1916,2,180
2354,4008246,2,263
2354,4008247,2,231
2031,5289115,2,229
3716888,2350,2,276
1818,5121357,2,198
1818,5121356,2,252
2005,4024399,2,226
2533,4037040,2,196
2005,4024398,2,233
1908,3887761,2,226
4471841,2207,2,185
2252,1928,2,152
2233,3764519,2,226
2233,3764518,2,219
1666,4726732,2,190
2106,5289114,2,269
2137,5018345,2,213
2137,5018344,2,217
2137,4439508,2,213
2476,5138183,2,226
2018,4439508,2,213
2137,4439507,2,217
2018,4439507,2,217
3807622,2476,2,190
2350,5018342,2,267
2350,5018341,2,272
2207,2211,2,800
2350,5018343,2,278
2004,3681815,2,207
2004,3681816,2,201
2004,3681818,2,312
2476,3812963,2,190
8433,4008309,2,196
2346,3681831,2,221
2207,3887817,2,216
1811,3813070,2,272
1653,3813107,2,226
1811,3813071,2,221
1908,3764567,2,226
4037260,2207,2,185
2346,3681832,2,216
1927,2253,2,151
2252,2253,2,144
3716887,2167,2,283
2346,3681839,2,216
2031,5121364,2,229
2031,5121363,2,237
2207,3764985,2,219
2005,4024471,2,197
3765467,2476,2,235
2533,3813107,2,226
1916,1657,2,143
1977,5018402,2,283
1811,3748049,2,221
1811,3748048,2,272
1818,3893533,2,213
2241,3749893,2,187
2241,3749894,2,227
4726707,2476,2,190
3765467,1666,2,235
8433,4008312,2,208
1977,3765251,2,283
8433,4008310,2,223
8433,4008311,2,243
1908,1907,2,14
1811,3765251,2,272
1811,3765252,2,276
4726704,1927,2,251
2346,3740549,2,234
2346,3740548,2,207
2346,3740547,2,209
1818,3893547,2,279
1977,4036772,2,283
4024989,2194,2,249
2252,4009536,2,251
2252,4009537,2,251
2241,2537,2,133
2334,3812965,2,235
2334,4037039,2,235
2256,3893534,2,272
2476,5138042,2,226
2256,3893535,2,208
1817,1816,2,63
1867,4726735,2,235
3764466,2031,2,195
2233,3764596,2,226
1908,3764596,2,226
2252,3764713,2,243
2252,4009539,2,251
1653,3748045,2,209
3764470,2299,2,190
2207,3764976,2,185
1653,3748044,2,196
1666,3893422,2,220
1818,3893532,2,236
1666,3893423,2,194
2207,3765255,2,216
3765431,2476,2,218
1867,5289156,2,235
1666,2477,2,67
1653,3812927,2,226
2533,3765207,2,196
1653,3812926,2,176
2533,3765206,2,209
2346,4008371,2,223
2346,4008370,2,208
3764469,1903,2,248
2533,3765208,2,226
1690,3812932,2,206
4008472,2005,2,212
2346,3813171,2,243
4025058,2005,2,189
2194,4687379,2,200
2346,3813172,2,239
1952,3926338,2,185
4024989,2005,2,249
2233,1907,2,76
2137,3887763,2,189
1977,3748046,2,248
3807588,2500,2,206
2137,3887762,2,203
2346,4008248,2,196
2476,5138220,2,194
3716893,1952,2,259
2207,3887757,2,223
1977,3748048,2,283
2350,4036774,2,278
1952,3765255,2,216
2350,4036773,2,267
8433,3681839,2,216
2533,3442423,2,198
2252,4726759,2,221
2533,3442422,2,176
1952,3887817,2,216
2194,4009200,2,319
2346,4008249,2,223
3807586,2476,2,213
8433,3681832,2,216
8433,3681831,2,221
4009538,2252,2,251
2194,4024471,2,197
2005,4009200,2,319
3807589,1927,2,243
2346,4008251,2,208
2346,4008250,2,228
2350,4036772,2,272
2004,3681846,2,201
2004,3681845,2,312
2207,2206,2,145
1867,3812965,2,235
2207,1956,2,800
2150,5121363,2,237
2150,5121364,2,229
2194,4015831,2,197
2476,3813061,2,190
1927,4726729,2,251
1811,5018403,2,267
1653,3813066,2,196
1653,3813067,2,209
1811,5018402,2,272
2207,1951,2,129
1977,4439504,2,283
1666,1667,2,65
4471733,2207,2,219
2533,3813066,2,196
2533,3813067,2,209
2194,4015768,2,233
2194,4024399,2,226
2194,4024398,2,233
2194,4015769,2,226
2057,5121366,2,269
2233,3887761,2,226
2207,3673584,2,270
2207,3673583,2,250
1916,3749894,2,227
1653,1845,2,91
1916,3749893,2,187
2476,4009666,2,226
2031,3812947,2,195
2031,3812946,2,229
2256,4008313,2,283
2005,4687379,2,200
2207,3926301,2,219
2057,5121365,2,193
2005,4008270,2,189
2005,4008271,2,216
1927,3887782,2,243
1653,2312,2,80
2207,4044998,2,219
1653,4037040,2,196
3764469,2299,2,248
2252,3813118,2,210
2252,3813119,2,221
1818,4008882,2,236
1666,3813061,2,190
2018,5018404,2,217
2057,5289145,2,193
2193,4008260,2,190
2533,5289157,2,196
4008446,1818,2,252
2167,3748046,2,248
2167,3748048,2,283
1952,3764976,2,185
2193,4008272,2,212
2167,3765251,2,283
1927,4009539,2,251
1666,3813108,2,218
2150,3812946,2,229
2252,3887782,2,243
2233,2232,2,78
2150,3812947,2,195
2106,5289145,2,193
2150,4726719,2,195
2252,3812933,2,243
2026,3893536,2,213
2482,1977,2,300
1811,4036772,2,272
1811,4036773,2,267
1653,5289157,2,196
1811,4036774,2,278
2299,3893530,2,234
2137,4036775,2,217
1653,3748098,2,226
2299,3893531,2,216
2137,4036776,2,213
1927,4726759,2,221
1666,5138183,2,226
3765431,1666,2,218
1927,4009536,2,251
1927,4009537,2,251
1977,3765205,2,248
2106,5121366,2,269
2106,5121365,2,193
2476,1667,2,99
2018,4036776,2,213
2018,4036775,2,217
1952,3764985,2,219
2252,3813058,2,221
2334,4726735,2,235
