service_id,date,exception_type
12025601,20161223,1
12025601,20161227,1
12025601,20161228,1
12025601,20161229,1
12025601,20161230,1
12025602,20161004,1
12025602,20161005,1
12025602,20161006,1
12025602,20161007,1
12025602,20161011,1
12025602,20161012,1
12025602,20161013,1
12025602,20161014,1
12025602,20161018,1
12025602,20161019,1
12025602,20161020,1
12025602,20161104,1
12025602,20161108,1
12025602,20161109,1
12025602,20161110,1
12025602,20161115,1
12025602,20161116,1
12025602,20161117,1
12025602,20161118,1
12025602,20161122,1
12025602,20161123,1
12025602,20161124,1
12025602,20161125,1
12025602,20161129,1
12025602,20161130,1
12025602,20161201,1
12025602,20161202,1
12025602,20161206,1
12025602,20161207,1
12025602,20161208,1
12025602,20161209,1
12025602,20161213,1
12025602,20161214,1
12025602,20161215,1
12025602,20161216,1
2025600,20160807,1
2025600,20160815,1
2025600,20160821,1
2025600,20160828,1
2025600,20160904,1
2025600,20160911,1
2025600,20160918,1
2025600,20160925,1
2025600,20161002,1
2025600,20161009,1
2025600,20161016,1
2025600,20161023,1
2025600,20161030,1
2025600,20161101,1
2025600,20161106,1
2025600,20161113,1
2025600,20161120,1
2025600,20161127,1
2025600,20161204,1
2025600,20161211,1
2025600,20161218,1
2025600,20161225,1
2025601,20160802,1
2025601,20160803,1
2025601,20160804,1
2025601,20160808,1
2025601,20160809,1
2025601,20160810,1
2025601,20160811,1
2025601,20160816,1
2025601,20160817,1
2025601,20160818,1
2025601,20160822,1
2025601,20160823,1
2025601,20160824,1
2025601,20160825,1
2025601,20161020,1
2025601,20161024,1
2025601,20161025,1
2025601,20161026,1
2025601,20161027,1
2025601,20161102,1
2025601,20161219,1
2025601,20161220,1
2025601,20161221,1
2025601,20161222,1
2025601,20161226,1
2025601,20161227,1
2025601,20161228,1
2025601,20161229,1
12025600,20160808,1
12025600,20160816,1
12025600,20160822,1
12025600,20160829,1
12025600,20160905,1
12025600,20160912,1
12025600,20160919,1
12025600,20160926,1
12025600,20161003,1
12025600,20161010,1
12025600,20161017,1
12025600,20161024,1
12025600,20161031,1
12025600,20161102,1
12025600,20161107,1
12025600,20161114,1
12025600,20161121,1
12025600,20161128,1
12025600,20161205,1
12025600,20161212,1
12025600,20161219,1
12025600,20161226,1
2169477,20160902,1
2169477,20160909,1
2169477,20160916,1
2169477,20160923,1
2169477,20160930,1
1539815,20161231,1
2025605,20160806,1
2025605,20160813,1
2025605,20160814,1
2025605,20160820,1
2025605,20160827,1
2025605,20160903,1
2025605,20160910,1
2025605,20160917,1
2025605,20160924,1
2025605,20161001,1
2025605,20161008,1
2025605,20161015,1
2025605,20161022,1
2025605,20161029,1
2025605,20161105,1
2025605,20161111,1
2025605,20161112,1
2025605,20161119,1
2025605,20161126,1
2025605,20161203,1
2025605,20161210,1
2025605,20161217,1
2025605,20161224,1
2025602,20161003,1
2025602,20161004,1
2025602,20161005,1
2025602,20161006,1
2025602,20161010,1
2025602,20161011,1
2025602,20161012,1
2025602,20161013,1
2025602,20161017,1
2025602,20161018,1
2025602,20161019,1
2025602,20161103,1
2025602,20161107,1
2025602,20161108,1
2025602,20161109,1
2025602,20161114,1
2025602,20161115,1
2025602,20161116,1
2025602,20161117,1
2025602,20161121,1
2025602,20161122,1
2025602,20161123,1
2025602,20161124,1
2025602,20161128,1
2025602,20161129,1
2025602,20161130,1
2025602,20161201,1
2025602,20161205,1
2025602,20161206,1
2025602,20161207,1
2025602,20161208,1
2025602,20161212,1
2025602,20161213,1
2025602,20161214,1
2025602,20161215,1
2025603,20160829,1
2025603,20160830,1
2025603,20160831,1
2025603,20160901,1
2025603,20160905,1
2025603,20160906,1
2025603,20160907,1
2025603,20160908,1
2025603,20160912,1
2025603,20160913,1
2025603,20160914,1
2025603,20160915,1
2025603,20160919,1
2025603,20160920,1
2025603,20160921,1
2025603,20160922,1
2025603,20160926,1
2025603,20160927,1
2025603,20160928,1
2025603,20160929,1
11539815,20170101,1
