service_id,date,exception_type
12025112,20161010,1
12025112,20161017,1
12025112,20161024,1
12025112,20161031,1
12025112,20161102,1
12025112,20161107,1
12025112,20161114,1
12025112,20161121,1
12025112,20161128,1
12025112,20161205,1
12025112,20161212,1
12025112,20161219,1
12025112,20161226,1
12025111,20160808,1
12025111,20160816,1
12025111,20160822,1
12025111,20160829,1
12025111,20160905,1
12025111,20160912,1
12025111,20160919,1
12025111,20160926,1
12025118,20160902,1
12025118,20160906,1
12025118,20160907,1
12025118,20160908,1
12025118,20160909,1
12025118,20160913,1
12025118,20160914,1
12025118,20160915,1
12025118,20160916,1
12025118,20160920,1
12025118,20160921,1
12025118,20160922,1
12025118,20160923,1
12025118,20160927,1
12025118,20160928,1
12025118,20160929,1
12025118,20160930,1
12025118,20161021,1
12025118,20161025,1
12025118,20161026,1
12025118,20161027,1
12025118,20161028,1
12025118,20161103,1
12025118,20161220,1
12025118,20161221,1
12025118,20161222,1
12025118,20161223,1
12025117,20160830,1
12025117,20160831,1
12025117,20160901,1
12025117,20161227,1
12025117,20161228,1
12025117,20161229,1
12025117,20161230,1
12025119,20161002,1
12025119,20161009,1
12025119,20161016,1
12025119,20161023,1
12025119,20161030,1
12025119,20161106,1
12025119,20161113,1
12025119,20161120,1
12025119,20161127,1
12025119,20161204,1
12025119,20161211,1
12025119,20161218,1
12025119,20161225,1
12025119,20170101,1
2025113,20160814,1
2025112,20161002,1
2025112,20161009,1
2025112,20161016,1
2025112,20161023,1
2025112,20161030,1
2025112,20161101,1
2025112,20161106,1
2025112,20161113,1
2025112,20161120,1
2025112,20161127,1
2025112,20161204,1
2025112,20161211,1
2025112,20161218,1
2025112,20161225,1
2025111,20160807,1
2025111,20160815,1
2025111,20160821,1
2025111,20160828,1
2025111,20160904,1
2025111,20160911,1
2025111,20160918,1
2025111,20160925,1
