from_stop_id,to_stop_id,transfer_type,min_transfer_time
4035818,1900,2,264
2084,2029,2,145
3740329,2509,2,251
4472876,2079,2,229
2485,1674,2,116
4037768,2148,2,241
4035555,2296,2,269
5762021,2071,2,266
2351,5289170,2,211
5138160,1795,2,231
4008383,2504,2,200
5710080,2086,2,212
4997011,2235,2,244
5761988,2046,2,75
2030,2148,2,59
5761992,1795,2,211
3740331,1707,2,216
1901,1900,2,235
5688936,1833,2,199
3813004,1694,2,204
4037275,2096,2,75
3741056,1910,2,255
2394,3673599,2,229
3666722,2235,2,244
5688935,1833,2,188
3740306,1795,2,211
4037273,2086,2,229
4037277,2401,2,188
3749793,1674,2,268
2148,2028,2,60
1834,2338,2,90
2302,2338,2,226
3749663,1791,2,188
4036972,2296,2,269
2084,2148,2,94
5138161,2071,2,273
3749936,2405,2,198
3672169,2338,2,277
5688901,2086,2,212
4037278,2120,2,227
1795,1796,2,75
3749922,2405,2,273
5762022,1791,2,210
4045025,2405,2,234
5710022,2547,2,212
4045031,2086,2,201
4211808,2547,2,229
4037768,2029,2,241
4045026,2120,2,266
3764495,1791,2,210
2338,3926287,2,277
2338,3926286,2,253
2338,3926289,2,193
2338,3926288,2,210
3741056,2235,2,255
2402,1791,2,129
5688934,1833,2,267
2213,2235,2,420
1833,1651,2,176
2485,2484,2,127
1630,1629,2,72
4472550,2148,2,191
4726747,2148,2,224
2029,2147,2,64
5688959,2338,2,277
3740300,2086,2,229
3764494,2401,2,210
2494,3749981,2,230
2494,5018184,2,244
1835,1833,2,219
4008385,2148,2,191
4016341,2405,2,256
2394,4459268,2,229
4997000,2235,2,255
1795,2406,2,86
1785,2394,2,94
2029,3749983,2,207
2029,3749982,2,207
3740313,1989,2,199
3813005,1694,2,272
2338,3748084,2,269
2338,3748085,2,277
2494,5018179,2,230
4472864,2087,2,214
2547,5018147,2,212
3666722,1910,2,244
3813139,2148,2,224
2338,3748086,2,202
4037273,2547,2,229
4037275,2046,2,75
3926221,1795,2,275
3749761,2296,2,205
2547,5018146,2,223
4472694,2494,2,207
3740339,2547,2,201
2079,5289171,2,229
1901,2296,2,231
2148,5018182,2,257
2148,5018183,2,203
4726747,2029,2,224
4472550,2029,2,191
2087,2115,2,139
2029,2028,2,62
2148,5018181,2,279
2394,4036631,2,226
2298,1900,2,133
4997000,1910,2,255
5761972,2484,2,279
2509,4036663,2,277
3813137,2148,2,284
2297,1900,2,229
4008285,2029,2,191
3687065,2394,2,226
3687462,2351,2,246
2302,1833,2,236
4009647,1629,2,258
5761973,1674,2,267
5138026,2120,2,273
3740328,1822,2,213
5018199,2452,2,254
4036287,2087,2,214
3740306,2405,2,211
4009648,1629,2,281
5761988,2096,2,75
3740334,2071,2,266
4036856,2547,2,212
4008849,2029,2,208
4045027,2401,2,210
3765455,2179,2,204
4035808,2484,2,207
4008289,1694,2,229
3749761,1900,2,205
2339,1833,2,90
4008223,2148,2,208
1684,5018179,2,230
3740331,2452,2,216
5657319,1833,2,199
3740330,2509,2,250
2494,4023046,2,207
3764494,1791,2,210
5762020,2405,2,234
2087,5289088,2,214
4472877,2087,2,196
3666729,1910,2,255
2494,4023030,2,230
5761974,1674,2,207
3687462,1812,2,246
3740307,1795,2,189
1675,2484,2,120
3741095,1910,2,244
3749791,2235,2,255
2148,4035037,2,191
3813005,2504,2,272
2148,4035036,2,208
3813138,2148,2,205
4008285,2148,2,191
4045029,2046,2,90
5688958,2338,2,269
2545,2029,2,168
3813137,2029,2,284
5158076,1795,2,271
3666677,1910,2,255
5688934,2338,2,267
5657319,2338,2,199
4008849,2148,2,208
3926241,2405,2,198
3740337,2046,2,90
2395,1784,2,93
4037278,2071,2,227
3687445,1812,2,211
2071,4016284,2,273
2071,4016283,2,232
3740314,2494,2,204
5762021,2120,2,266
2405,4016314,2,234
2551,2096,2,120
5688901,2547,2,212
2148,3749982,2,207
1629,4036663,2,277
2061,2547,2,104
4008223,2029,2,208
5231621,1784,2,229
2298,2296,2,133
2148,3749983,2,207
4472770,1707,2,250
5138159,1795,2,231
4008385,2029,2,191
2087,5289172,2,196
4008229,1694,2,200
5138025,1795,2,231
4036934,2086,2,229
4473120,1684,2,207
3672169,1833,2,277
3666775,2235,2,255
2120,4016284,2,273
5747307,1629,2,277
1684,5018184,2,244
3813138,2029,2,205
2545,2148,2,117
2120,4016283,2,232
5657322,2296,2,220
3740325,2029,2,203
3740326,1684,2,209
3740310,2509,2,241
1676,2484,2,247
5761446,2235,2,255
3740325,2148,2,203
3740327,1989,2,197
3666618,1910,2,244
1833,2531,2,149
5454903,1791,2,210
3926221,2405,2,275
4008228,1694,2,229
4037172,1833,2,277
2494,4473179,2,230
1812,5289170,2,211
3926220,1795,2,271
3926407,1978,2,249
5761446,1910,2,255
6217406,2029,2,191
1736,3813188,2,258
1736,3813187,2,210
5018199,1707,2,254
3740333,1795,2,234
4022899,2029,2,259
3926241,1795,2,198
3749760,1900,2,269
2494,3749702,2,207
4037174,2338,2,193
3672236,2338,2,277
4472775,2452,2,233
2494,3749734,2,230
4037279,2405,2,198
4035818,2296,2,264
4035555,1900,2,269
2494,4473193,2,207
3740337,2096,2,90
2212,2235,2,420
1833,3748086,2,202
1833,3748085,2,277
1833,3748084,2,269
3740314,1684,2,204
3740304,2401,2,188
4016356,2405,2,275
4008848,2148,2,191
3740309,1707,2,213
2339,2338,2,90
4008222,2148,2,191
5688959,1833,2,277
3749791,1910,2,255
5688935,2338,2,188
3765190,2452,2,252
2510,2509,2,72
4035556,2296,2,205
2551,2046,2,120
1957,1910,2,420
3740305,2071,2,227
2029,4035037,2,191
4146116,1833,2,269
2029,4035036,2,208
3740339,2086,2,201
2548,5289088,2,214
3740313,2179,2,199
4472694,1684,2,207
4036306,2351,2,211
4035806,2484,2,279
1792,1791,2,114
4008222,2029,2,191
2107,3926284,2,216
2107,3926285,2,247
4008848,2029,2,191
5761990,1791,2,188
3749921,2405,2,271
1833,3748067,2,199
2061,2086,2,104
2235,4035733,2,255
1833,3748066,2,188
4037172,2338,2,277
2338,3748067,2,199
2338,3748066,2,188
2405,4016285,2,211
4022899,2148,2,259
2338,1832,2,74
5657285,2296,2,264
3740327,2179,2,197
3749760,2296,2,269
5657318,1833,2,269
2405,4036741,2,273
2405,4036742,2,271
3740304,1791,2,188
5747301,1629,2,250
3926406,1978,2,234
2235,4035724,2,244
3749664,2401,2,210
3740310,1629,2,241
4045026,2071,2,266
4211801,2086,2,212
3740335,1791,2,210
4037767,2148,2,259
3765465,1989,2,234
3749936,1795,2,198
4036972,1900,2,269
4146116,2338,2,269
4035556,1900,2,205
4037215,2148,2,241
2486,2484,2,245
5138160,2405,2,231
5761974,2484,2,207
4473120,2494,2,207
5762026,2547,2,201
4036973,1900,2,205
1784,4036631,2,226
4045025,1795,2,234
4008228,2504,2,229
5761991,2120,2,227
4009647,2509,2,258
4036308,2087,2,196
3672236,1833,2,277
5158076,2405,2,271
2087,2066,2,95
1833,3926286,2,253
3666770,2235,2,244
1833,3926288,2,210
4008290,2504,2,200
1833,3926287,2,277
1833,3926289,2,193
2405,1796,2,119
4472877,2548,2,196
4037767,2029,2,259
4037215,2029,2,241
4036306,1812,2,211
2394,3673600,2,226
5688902,2547,2,223
5688958,1833,2,269
5761972,1674,2,279
4037279,1795,2,198
5158075,2405,2,273
4997011,1910,2,244
